0 0 0 0 0 44 114 83 143 130 6 3 5 29 10 0 2 1 1 3 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 41 135 74 125 118 7 10 4 19 0 0 1 0 0 6 1 4 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 42 112 57 123 106 2 12 2 23 5 0 2 0 1 3 0 0 0 1 0 0 3 0 0 1 0 0 0 0 0 0 2 0 0 1
0 0 0 0 0 38 80 69 80 100 6 15 2 22 8 0 3 0 1 4 0 1 0 1 3 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 43 90 63 85 77 1 9 25 25 3 0 4 0 0 2 0 1 0 1 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 41 87 52 86 74 2 11 12 34 6 0 1 0 1 4 1 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 1 1 0 0
0 0 0 0 0 32 70 40 90 61 6 9 10 20 4 1 2 0 0 4 0 3 0 1 1 0 2 0 0 2 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 25 65 53 61 59 5 8 8 18 6 0 2 0 0 5 0 1 0 3 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 32 76 39 72 63 1 11 7 17 4 0 1 0 0 2 0 3 0 2 0 0 9 0 0 4 0 0 0 0 0 1 0 0 0 0
0 0 0 0 0 43 79 70 84 86 2 15 17 19 3 0 3 0 0 3 0 1 0 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 40 61 52 66 75 2 6 14 24 3 2 0 0 0 1 0 0 0 1 1 0 3 0 0 6 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 48 59 57 105 85 3 9 12 13 3 1 5 0 1 5 1 4 0 3 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 48 79 68 102 82 7 14 9 12 5 2 1 1 1 2 0 1 3 2 0 0 5 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 54 85 77 80 99 6 7 9 23 5 1 3 2 0 3 0 6 7 4 1 0 7 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 51 88 52 104 94 2 10 13 26 3 0 2 1 0 1 0 2 0 1 1 0 4 0 0 1 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 50 94 52 78 80 4 7 13 21 2 1 0 1 0 7 0 0 0 1 2 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 46 78 54 64 93 5 11 6 18 3 1 4 1 0 1 0 3 1 2 0 0 4 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 49 86 70 83 86 3 12 6 21 4 0 0 2 2 1 0 1 1 1 0 0 1 0 0 2 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 44 73 59 94 69 3 2 17 22 2 1 2 0 0 3 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 52 88 58 90 86 3 11 9 18 2 2 3 0 0 3 0 1 0 1 3 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 38 82 62 96 74 5 7 12 19 3 0 1 0 0 5 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 38 99 66 102 98 3 7 10 19 3 1 1 0 0 0 0 1 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 42 109 85 95 82 3 11 1 14 4 0 0 0 0 1 1 2 0 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 52 104 86 89 105 2 7 12 26 7 0 3 1 0 3 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 30 85 74 90 79 4 6 8 18 3 1 1 1 0 1 1 2 2 2 2 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 33 103 65 98 79 0 4 6 19 3 1 2 1 0 3 0 5 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 22 97 47 79 78 2 4 6 14 2 0 6 0 0 6 0 3 0 2 0 0 2 0 0 5 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 27 59 49 71 62 0 2 6 22 5 2 3 0 0 3 0 1 0 1 0 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 25 83 48 38 69 2 7 2 15 1 0 0 0 2 3 0 1 0 1 0 0 3 0 0 5 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 16 59 44 44 70 2 2 3 17 4 0 1 0 0 1 0 2 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 12 50 41 39 37 1 4 3 11 2 0 4 0 0 3 0 1 0 1 0 0 3 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 19 38 41 42 41 1 6 8 15 2 2 0 0 0 0 0 0 0 4 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 24 37 29 42 43 2 2 12 8 2 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 17 37 43 46 30 0 6 12 9 1 0 2 0 0 0 0 0 1 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 15 31 16 20 39 1 0 5 9 1 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 17 36 27 29 37 0 2 8 12 3 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 14 21 21 19 27 3 2 8 13 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 18 30 15 23 32 4 4 5 11 3 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 4 25 20 17 31 1 3 4 13 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 4 14 16 16 15 0 3 5 6 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 9 20 7 15 10 0 1 5 9 0 0 0 0 0 1 0 1 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 3 17 11 9 21 0 2 13 3 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 12 13 5 7 0 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 5 6 0 7 11 2 2 5 4 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 5 11 8 14 13 0 0 4 8 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 11 111 0 15 211 1 11 0 2 11 0 4 0 0 5 1 8 0 0 0 1 3 0 0 3 0 0 0 0 0 0 2 0 0 1
0 0 0 0 0 10 54 2 10 139 0 8 0 2 2 1 5 0 1 3 0 9 0 0 1 2 2 0 0 1 0 0 0 0 0 0 2 0 0 2
0 0 0 0 0 7 26 2 13 83 0 5 0 1 3 0 3 0 0 3 0 2 0 0 2 0 1 0 2 1 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 4 4 0 14 7 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 3 6 1 12 10 0 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 4 10 0 15 3 0 0 0 3 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 2 5 0 9 3 0 0 0 1 0 1 2 0 0 1 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 2 0
0 0 0 0 0 4 6 0 15 2 2 0 0 0 1 1 4 0 1 0 0 0 0 0 0 2 2 0 1 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 4 6 0 11 6 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 2 2 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 2 1 0 6 3 2 0 0 0 1 2 0 0 0 0 1 0 0 0 0 3 1 0 1 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 2 10 0 6 0 2 2 0 1 1 1 0 0 1 0 0 1 0 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 2 16 0 10 3 1 0 0 0 1 1 1 0 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 4 14 0 9 3 2 2 0 1 0 4 1 0 0 2 0 0 0 0 0 1 3 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 3 14 0 5 4 3 2 0 2 1 0 0 0 2 0 0 0 0 0 0 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 6 17 0 7 4 5 1 0 2 0 2 1 0 1 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 3 20 4 8 5 5 3 1 4 2 1 1 0 0 2 0 0 0 0 0 0 3 0 0 3 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 3 25 11 9 9 1 7 6 8 2 0 2 0 0 1 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 8 21 13 13 12 2 3 8 7 4 0 3 0 0 0 0 0 0 0 0 0 8 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 11 34 29 20 18 2 6 4 10 3 0 4 0 1 3 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0
0 0 0 1 0 15 40 26 30 31 5 14 5 12 6 0 2 0 0 4 0 1 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 24 52 48 59 58 2 8 6 19 2 2 4 0 1 2 1 3 0 1 0 0 2 0 0 4 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 34 70 71 89 72 3 12 7 18 8 0 3 0 1 1 1 3 1 5 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 28 112 78 120 88 2 5 7 18 3 0 5 1 1 0 0 1 0 2 4 0 2 0 0 2 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 30 130 81 121 115 1 4 12 12 5 0 3 0 1 1 0 2 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 46 115 103 127 147 7 11 9 17 5 0 3 0 0 1 0 1 0 1 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 42 142 104 156 197 6 5 6 16 8 2 2 1 1 1 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2
0 0 0 0 0 42 117 104 133 198 1 8 8 19 7 2 2 0 1 2 0 0 0 1 1 0 2 0 0 2 0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 44 131 95 127 181 3 7 8 16 5 0 2 1 0 3 4 6 1 1 0 0 3 0 0 1 0 0 0 0 0 0 1 0 0 1
0 0 0 0 0 65 126 85 113 204 3 5 13 28 8 0 3 0 0 5 0 3 0 1 1 0 5 0 0 4 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 56 150 74 112 167 2 13 12 31 3 0 3 1 0 2 1 6 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 53 77 71 100 77 3 12 14 21 3 0 0 0 1 0 0 5 0 1 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 54 77 67 113 91 6 11 8 23 1 0 1 0 0 2 0 2 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 2
0 0 0 0 0 59 81 74 92 66 4 4 6 22 4 0 3 0 0 3 0 1 0 0 0 0 2 0 0 4 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 53 74 50 99 74 2 9 13 20 1 0 3 0 0 1 2 3 0 1 2 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 58 73 38 83 68 4 16 8 17 7 1 3 0 0 3 1 3 0 2 0 0 3 0 0 4 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 45 69 49 86 64 5 8 6 24 11 0 3 0 1 4 0 2 0 0 0 0 4 0 0 4 0 0 0 0 0 0 1 0 0 0
0 0 0 1 0 49 74 62 76 94 4 8 11 22 8 0 1 0 1 5 0 2 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 59 66 79 104 68 2 12 9 17 5 1 1 0 0 2 0 1 0 1 1 0 1 0 0 2 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 71 59 75 113 83 4 7 4 19 6 0 2 1 0 0 0 1 0 1 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 92 84 64 98 87 4 11 7 27 3 2 0 2 2 1 0 4 1 3 2 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 79 78 87 111 81 3 10 5 25 4 0 6 3 3 1 0 0 0 4 0 0 1 0 0 2 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 80 77 58 99 86 3 12 10 31 5 1 4 1 1 2 0 2 0 5 1 0 7 0 0 5 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 75 96 70 103 90 5 4 10 25 8 1 0 1 0 1 0 3 0 3 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 84 77 63 116 79 6 9 8 21 0 0 1 0 2 2 0 4 0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 58 86 58 103 87 8 6 10 18 1 1 3 0 0 0 0 2 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0
0 0 0 0 0 66 68 52 98 72 5 5 9 23 4 0 0 0 1 3 0 4 1 2 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 58 70 64 106 64 4 5 5 23 6 2 1 0 1 2 0 2 0 2 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 65 58 59 107 76 8 7 10 24 2 0 1 0 0 3 0 4 0 0 3 0 1 0 0 2 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 47 84 68 105 74 1 7 11 16 5 0 2 0 0 1 0 0 2 1 3 0 2 0 0 2 0 0 0 0 0 0 0 1 0 0
0 0 0 1 0 55 81 69 91 90 1 7 7 20 3 0 2 0 0 2 1 5 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 48 83 55 102 85 0 5 6 19 5 0 2 0 0 4 0 5 2 1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 36 89 76 103 79 2 15 6 22 4 0 3 0 0 0 0 2 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 39 92 74 90 81 2 7 11 26 1 0 3 1 0 2 1 7 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 36 124 75 76 96 1 4 8 18 3 1 3 0 0 5 0 1 2 1 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 23 74 69 72 86 3 3 7 8 1 0 1 0 1 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 26 57 52 78 81 3 3 8 18 0 0 0 0 2 1 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 19 47 53 49 81 1 4 2 13 2 0 0 0 0 0 0 2 1 1 1 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 16 36 57 48 53 0 4 4 11 0 1 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 28 50 24 36 48 1 1 3 16 1 0 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 20 37 27 32 41 1 5 13 16 4 0 1 0 0 1 0 1 0 0 0 0 5 0 0 4 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 11 29 28 49 56 1 3 7 11 3 0 1 0 0 2 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 15 37 25 44 46 1 5 6 10 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 16 32 23 37 46 0 3 7 8 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 16 34 19 30 28 1 1 8 17 0 0 2 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 21 37 18 22 39 5 2 3 16 1 1 1 0 0 3 0 0 0 0 0 2 2 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 30 34 5 22 33 5 3 0 9 2 0 0 0 0 1 1 1 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 26 26 5 20 21 2 3 0 7 0 1 3 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 10 22 6 16 22 3 5 0 6 1 2 0 0 0 3 0 0 0 0 1 2 3 0 0 5 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 13 19 0 18 30 4 5 0 11 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 15 8 4 7 9 2 2 1 6 0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 6 16 5 13 19 1 3 2 14 0 0 2 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 7 13 3 11 10 4 0 2 12 2 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 9 85 2 15 109 2 5 0 1 6 1 2 0 2 6 0 2 0 0 0 0 3 0 1 1 0 0 0 0 1 0 0 0 0 1
0 0 0 0 0 2 48 2 14 99 1 7 0 2 8 1 4 0 0 4 0 2 0 0 5 2 1 0 1 0 0 0 0 0 0 0 2 0 0 0
0 0 0 0 0 4 26 1 11 44 0 6 0 0 5 0 3 0 1 2 2 1 0 0 2 1 5 0 1 0 0 0 0 0 0 0 0 1 0 1
0 0 0 0 0 5 8 0 16 4 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 4 5 1 12 4 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 2 0 2 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 5 8 1 17 6 1 4 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 8 0 7 4 2 0 0 2 1 2 0 0 0 1 1 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 6 5 0 12 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 3 9 0 10 1 1 1 0 2 0 0 0 0 0 1 0 0 0 1 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 4 8 0 10 1 0 1 0 3 1 1 1 0 0 1 0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1 11 0 9 1 3 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 4 0 1 1 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 7 16 0 7 2 1 0 0 2 2 0 1 0 0 0 0 0 0 0 0 2 2 0 2 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 6 15 0 10 2 4 2 0 4 1 1 1 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 7 16 0 10 2 5 1 0 2 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 6 13 0 11 2 2 1 0 2 1 0 1 0 0 0 0 0 0 0 0 3 3 0 1 2 0 0 0 0 0 0 0 0 1 0
0 0 0 0 0 8 23 1 7 2 1 3 0 9 2 0 0 0 0 0 0 0 0 0 0 1 5 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 8 21 4 7 4 4 3 1 9 4 0 1 0 0 0 1 0 0 0 1 1 3 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 19 14 6 16 7 7 10 0 9 2 1 3 0 0 1 0 0 0 0 0 1 2 0 0 1 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 27 27 6 21 14 7 4 0 10 4 1 2 0 1 0 0 0 0 0 0 1 3 0 0 2 0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 31 38 9 31 25 7 9 0 14 6 1 2 0 0 5 0 0 0 1 3 2 1 0 0 3 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 64 57 13 66 36 7 7 0 15 1 1 1 0 1 0 3 0 1 3 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 69 67 40 98 57 3 7 1 14 4 3 1 0 1 2 1 0 1 3 0 2 1 0 0 2 0 0 0 0 0 0 1 0 0 1
0 0 0 0 0 78 72 35 116 88 5 11 2 15 2 1 2 0 1 1 0 3 0 1 0 0 4 0 0 0 0 0 0 0 0 0 2 0 0 1
0 0 0 0 0 84 87 43 137 83 10 4 1 11 3 1 2 0 1 1 0 1 0 2 1 0 3 0 0 0 0 0 0 0 1 0 2 0 0 0
1 0 0 0 0 114 89 37 121 115 5 6 0 12 5 1 0 0 1 2 0 2 0 1 1 1 2 0 0 1 0 0 0 0 0 0 1 0 0 2
1 0 0 0 0 111 89 26 139 114 8 9 1 24 5 4 2 1 0 2 0 2 2 0 0 2 2 0 0 1 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 72 112 61 102 138 4 2 3 16 7 1 2 2 2 2 0 2 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0
0 0 0 0 0 45 114 90 114 124 4 12 13 23 4 0 4 1 1 2 0 3 0 1 0 0 3 0 0 1 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 52 109 86 96 74 3 8 13 21 3 0 9 0 1 4 0 1 0 2 1 0 4 0 0 0 0 0 0 0 0 0 1 1 0 1
0 0 1 1 0 49 107 68 114 64 4 5 11 15 6 0 4 0 0 4 0 1 0 0 0 0 5 0 0 4 0 0 0 0 0 0 0 0 0 0
0 0 0 1 0 35 76 61 88 62 1 11 11 23 7 0 1 0 1 1 0 2 0 1 1 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
